HP:0008074	Metatarsal periosteal thickening				HP:0001832|HP:0030313	
HP:0008075	Progressive pes cavus				HP:0001761	
HP:0008076	Osteoporotic tarsals				HP:0009132	
HP:0008078	Thin metatarsal cortices				HP:0001832	
HP:0008079	Absent fifth metatarsal	Absent 5th metatarsals|Aplasia of the fifth metatarsal bone		HP:0010670	HP:0010744	
HP:0008080	Hallux varus	Medially deviated halluces			HP:0010051	Hallux Varus
HP:0008081	Valgus foot deformity				HP:0001760	
HP:0008082	Medial deviation of the foot				HP:0001760	
HP:0008083	2nd-5th toe middle phalangeal hypoplasia				HP:0003795	
HP:0008087	Nonossified fifth metatarsal				HP:0008371	
HP:0008089	Abnormality of the fifth metatarsal bone				HP:0001832	
HP:0008090	Ankylosis of feet small joints				HP:0001376|HP:0001760	
HP:0008093	Short 4th toe	Short fourth toe			HP:0001831	
HP:0008094	Widely spaced toes			HP:0008077	HP:0001780	
HP:0008095	Osteolysis of talus	Osteolysis of tali			HP:0008365|HP:0009134	
HP:0008096	Medially deviated second toe				HP:0010326	
HP:0008097	Partial fusion of tarsals				HP:0008368	
HP:0008102	Expanded metatarsals with widened medullary cavities				HP:0001832	
HP:0008103	Delayed tarsal ossification	Tarsal delayed ossification		HP:0008145	HP:0008369	
HP:0008107	Plantar crease between first and second toes				HP:0001869	
HP:0008108	Advanced tarsal ossification	Precociously ossified tarsal bones		HP:0008137	HP:0008369	
HP:0008110	Equinovarus deformity				HP:0001760	
HP:0008111	Broad distal hallux				HP:0010055	
HP:0008112	Plantar flexion contractures				HP:0008366	
HP:0008113	Multiple plantar creases				HP:0100872	
HP:0008114	Metatarsal diaphyseal endosteal sclerosis				HP:0000940|HP:0001832|HP:0100925	
HP:0008115	Clinodactyly of the 3rd toe	3rd toe clinodactyly			HP:0001863|HP:0010332	
HP:0008116	Flexion limitation of toes				HP:0001436	
HP:0008117	Shortening of the talar neck				HP:0008365	
HP:0008119	Deformed tarsal bones				HP:0001850	
HP:0008122	Calcaneonavicular fusion				HP:0008368	
HP:0008124	Talipes calcaneovarus				HP:0001883	
HP:0008125	Second metatarsal posteriorly placed				HP:0001832	
HP:0008127	Bipartite calcaneus	Delayed coalescence of bipartite calcanei|Delayed coalescence of calcaneal ossification centers|Delayed fusion of bipartite calcanei|Double calcaneal ossification center|Extra calcaneal ossification center		HP:0008104|HP:0008130|HP:0008146	HP:0008364	
HP:0008131	Tarsal stippling	Punctate calcifications of tarsals|Punctate tarsal calcification			HP:0008369|HP:0010766|HP:0100925	
HP:0008132	Medial rotation of the medial malleolus				HP:0001760	
HP:0008133	Distal tapering of metatarsals				HP:0001832	
HP:0008134	Irregular tarsal ossification	Irregular tarsal centers		HP:0008140	HP:0008369	
HP:0008138	Equinus calcaneus	Equinus deformity of the calcaneus|Hindfoot equinus			HP:0008364	
HP:0008141	Dislocation of toes				HP:0001780|HP:0030311	
HP:0008142	Delayed calcaneal ossification				HP:0008103|HP:0008364	
HP:0008144	Flattening of the talar dome				HP:0001850	
HP:0008148	Impaired epinephrine-induced platelet aggregation				HP:0003540	
HP:0008150	Elevated serum transaminases during infections				HP:0002910	
HP:0008151	Prolonged prothrombin time				HP:0012200	
HP:0008153	Periodic hypokalemic paresis	Hypokalemic periodic paresis			HP:0003768	
HP:0008155	Mucopolysacchariduria			HP:0003567	HP:0003541|HP:0011020	
HP:0008158	Hyperapobetalipoproteinemia				HP:0003119	
HP:0008160	3-hydroxydicarboxylic aciduria				HP:0003215	
HP:0008161	Absent leukocyte alkaline phosphatase				HP:0004852	
HP:0008162	Asymptomatic hyperammonemia	Hyperammonemia, asymptomatic			HP:0001987	
HP:0008163	Decreased circulating cortisol level	Low to undetectable plasma cortisol|Plasma cortisol low		HP:0003291	HP:0011731	
HP:0008165	Reduced circulating T-helper cells				HP:0005403	
HP:0008166	Decreased beta-galactosidase activity	Beta-galactosidase deficiency in fibroblasts and white blood cells|Beta-galactosidase-1 deficiency|Decreased beta-galactosidase activity (leukocyte, fibroblast, plasma)		HP:0003644|HP:0008300	HP:0004342	
HP:0008167	Very long chain fatty acid accumulation				HP:0010964	
HP:0008169	Reduced factor VII activity		Factor VII deficiency		HP:0010988	
HP:0008176	Neonatal unconjugated hyperbilirubinemia				HP:0002904	
HP:0008178	Abnormal cartilage matrix				HP:0002763	
HP:0008179	Decreased electrooculogram (EOG)				HP:0000512	
HP:0008180	Mildly elevated creatine phosphokinase	Mildly increased creatine kinase|Mildly increased serum creatine kinase|Moderately increased serum creatine kinase		HP:0003211	HP:0003236	
HP:0008181	Abetalipoproteinemia				HP:0003563	Abetalipoproteinemia
HP:0008182	Adrenocortical hypoplasia				HP:0000849	
HP:0008185	Precocious puberty in males	Male precocious puberty			HP:0000826	
HP:0008186	Adrenocortical cytomegaly				HP:0011732	
HP:0008187	Absence of secondary sex characteristics	No secondary sexual characteristics at puberty		HP:0008674	HP:0008373	
HP:0008188	Thyroid dysgenesis	Thyroid dysplasia			HP:0011772	Thyroid Dysgenesis
HP:0008189	Insulin insensitivity				HP:0011014	
HP:0008191	Thyroid agenesis		Athyroidal hypothyroidism		HP:0008188	
HP:0008193	Primary gonadal insufficiency				HP:0008373	
HP:0008194	Multiple pancreatic beta-cell adenomas				HP:0008261	
HP:0008197	Absence of pubertal development				HP:0008373	
HP:0008198	Congenital hypoparathyroidism	Neonatal hypoparathyroidism		HP:0008199|HP:0008201	HP:0000829	
HP:0008200	Primary hyperparathyroidism			HP:0008254	HP:0000843	Hyperparathyroidism, Primary
HP:0008202	Prolactin deficiency				HP:0040086	
HP:0008204	Precocious puberty with Sertoli cell tumor				HP:0000826|HP:0100619	
HP:0008205	Insulin-dependent but ketosis-resistant diabetes				HP:0005978	
HP:0008207	Primary adrenal insufficiency	Addison disease|Addison's disease|Adrenocortical insufficiency|Primary adrenocortical failure		HP:0000862|HP:0008219|HP:0008252	HP:0000846	Addison Disease
HP:0008208	Parathyroid hyperplasia				HP:0011766	
HP:0008209	Premature ovarian failure				HP:0000137	
HP:0008211	Parathyroid agenesis	Parathyroid absence|Parathyroid aplasia			HP:0011768	
HP:0008213	Gonadotropin deficiency	Pituitary gonadotropin deficiency		HP:0008192	HP:0000830	
HP:0008214	Decreased serum estradiol				HP:0008373	
HP:0008216	Adrenal gland dysgenesis	Adrenal gland dysplasia|Dysplastic adrenal glands			HP:0011732	
HP:0008220	Hypocortisolemia	Decreased cortisol production|Glucocorticoid insufficiency	Hypocortisolism	HP:0000874|HP:0004317	HP:0008207	
HP:0008221	Adrenal hyperplasia	Enlarged adrenal glands			HP:0011732	
HP:0008222	Female infertility				HP:0000789|HP:0000868	Infertility, Female
HP:0008223	Compensated hypothyroidism				HP:0000821	
HP:0008225	Thyroid follicular hyperplasia				HP:0008249	
HP:0008226	Androgen insufficiency	Hypoandrogenism			HP:0008373	
HP:0008227	Pituitary resistance to thyroid hormone				HP:0011747	
HP:0008229	Thyroid lymphangiectasia	Thyroid lymphangiectasis		HP:0008235	HP:0011772|HP:0100763	
HP:0008230	Decreased testosterone in males				HP:0030087|HP:0045014	
HP:0008231	Macronodular adrenal hyperplasia				HP:0008221	
HP:0008232	Elevated follicle stimulating hormone	Elevated follicle-stimulating hormone|Elevated plasma follicle stimulating hormone		HP:0008324	HP:0000837	
HP:0008233	Decreased serum progesterone				HP:0008373	
HP:0008236	Isosexual precocious puberty				HP:0000826	
HP:0008237	Hypothalamic hypothyroidism	Tertiary hypothyroidism			HP:0011787|HP:0012285	
HP:0008239	Adrenal medullary hypoplasia				HP:0000835	
HP:0008240	Secondary growth hormone deficiency				HP:0000824	
HP:0008242	Pseudohypoaldosteronism			HP:0008228	HP:0011733	Pseudohypoaldosteronism
HP:0008244	Congenital adrenal hypoplasia	Congenital adrenal gland hypoplasia		HP:0008246	HP:0000835	
HP:0008245	Pituitary hypothyroidism	Secondary hypothyroidism|TSH deficient hypothyroidism|Thyroid stimulating hormone deficiency|Thyrotropin deficiency		HP:0008248	HP:0000830|HP:0011787	
HP:0008247	Euthyroid hyperthyroxinemia	Asymptomatic hyperthyroxinemia		HP:0008212	HP:0002926	
HP:0008249	Thyroid hyperplasia				HP:0011772	
HP:0008250	Infantile hypercalcemia				HP:0003072	
HP:0008251	Congenital goiter				HP:0000853	
HP:0008255	Transient neonatal diabetes mellitus				HP:0000857	
HP:0008256	Adrenocortical adenoma	Adrenocortical adenomas		HP:0008196	HP:0100641	Adrenocortical Adenoma
HP:0008258	Congenital adrenal hyperplasia				HP:0008221	
HP:0008259	Adrenocorticotropin (ACTH) receptor (ACTHR) defect	Adrenocorticotropic hormone-resistant adrenal insufficiency			HP:0011734	
HP:0008261	Pancreatic islet cell adenoma				HP:0002894|HP:0006476|HP:0100568	
HP:0008263	Thyroid defect in oxidation and organification of iodide				HP:0002926	
HP:0008264	Neutrophil inclusion bodies	Dohle-like leukocyte inclusion bodies		HP:0001932	HP:0011992	
HP:0008265	Mitochondrial lysine transport defect				HP:0003287	
HP:0008269	Increased red cell hemolysis by shear stress				HP:0001878	
HP:0008271	Abnormal cartilage collagen		Abnormal hyaline collagen|Abnormal type II collagen		HP:0002763	
HP:0008272	Renal tubular lysine transport defect				HP:0000124	
HP:0008273	Transient aminoaciduria				HP:0003355	
HP:0008275	Abnormal cone-mediated electroretinogram				HP:0000512	
HP:0008277	Abnormality of zinc homeostasis		Abnormal zinc metabolism		HP:0011030	
HP:0008278	Cerebellar cortical atrophy				HP:0001272	
HP:0008279	Transient hyperlipidemia				HP:0003077	
HP:0008281	Acute hyperammonemia	Hyperammonemia, acute			HP:0001987	
HP:0008282	Unconjugated hyperbilirubinemia			HP:0008289	HP:0002904	
HP:0008283	Fasting hyperinsulinemia				HP:0000842	
HP:0008285	Transient hypophosphatemia				HP:0002148	
HP:0008288	Nonketotic hyperglycinemia				HP:0002154	Hyperglycinemia, Nonketotic
HP:0008290	Partial complement factor H deficiency				HP:0005369	
HP:0008291	Pituitary corticotropic cell adenoma	ACTH-producing pituitary adenoma|Corticotropin-secreting pituitary adenoma			HP:0002893	ACTH-Secreting Pituitary Adenoma
HP:0008293	Long-chain dicarboxylic aciduria				HP:0003215	
HP:0008297	Transient hyperphenylalaninemia				HP:0010893	
HP:0008301	Dermatan sulfate excretion in urine				HP:0008155	
HP:0008303	Olivary degeneration				HP:0011441	
HP:0008305	Exercise-induced myoglobinuria		Exercise-induced myoglobinuria in adults	HP:0008319	HP:0002913	
HP:0008306	Abnormal iron deposition in mitochondria				HP:0003287	
HP:0008309	Medium chain dicarboxylic aciduria				HP:0003215	
HP:0008311	Spinal cord posterior columns myelin loss				HP:0002143|HP:0007305	
HP:0008314	Decreased activity of mitochondrial complex II		Respiratory complex II deficiency		HP:0008972	
HP:0008315	Decreased plasma free carnitine				HP:0003234	
HP:0008316	Abnormal mitochondria in muscle tissue	Abnormal mitochondria in muscle			HP:0003011|HP:0003287	
HP:0008318	Elevated leukocyte alkaline phosphatase				HP:0003155	
HP:0008320	Impaired collagen-induced platelet aggregation				HP:0003540	
HP:0008321	Reduced factor X activity		Factor X deficiency		HP:0010990	
HP:0008322	Abnormal mitochondrial morphology	Abnormal mitochondrion morphology			HP:0012103	
HP:0008323	Abnormal rod and cone electroretinograms				HP:0000512	
HP:0008326	Vitamin B6 deficiency				HP:0004340	Vitamin B 6 deficiency
HP:0008327	Microscopic nephrocalcinosis				HP:0000121	
HP:0008330	Reduced von Willebrand factor activity				HP:0012146	
HP:0008331	Elevated creatine kinase after exercise				HP:0003236	
HP:0008335	Renal aminoaciduria				HP:0003355	Renal Aminoacidurias
HP:0008336	Complex organic aciduria				HP:0001992|HP:0003355	
HP:0008338	Partial functional complement factor D deficiency				HP:0004431	
HP:0008339	Diaminoaciduria				HP:0003355	
HP:0008341	Distal renal tubular acidosis	Renal tubular acidosis, type I			HP:0001947	
HP:0008344	Elevated plasma branched chain amino acids				HP:0010892	
HP:0008345	Hypoplasia of the iris dilator muscle				HP:0007676	
HP:0008346	Increased red cell sickling tendency				HP:0011895	
HP:0008347	Decreased activity of mitochondrial complex IV		Respiratory complex IV deficiency		HP:0008972	
HP:0008348	Immunoglobulin IgG2 deficiency	Reduced IgG2 levels		HP:0008310	HP:0004315	
HP:0008352	Impaired platelet adhesion				HP:0011869	
HP:0008353	Neutral hyperaminoaciduria				HP:0003355	
HP:0008354	Factor X activation deficiency				HP:0008321	
HP:0008356	Combined hyperlipidemia				HP:0003077	
HP:0008357	Reduced factor XIII activity				HP:0010990	
HP:0008358	Hyperprolinemia				HP:0010907	
HP:0008360	Neonatal hypoproteinemia				HP:0003075	
HP:0008361	Corticospinal tract pallor				HP:0002492	
HP:0008362	Aplasia/Hypoplasia of the hallux	Aplastic/hypoplastic halluces		HP:0004694|HP:0008118|HP:0008126	HP:0001844|HP:0010760	
HP:0008363	Aplasia/Hypoplasia of the tarsal bones	Aplastic/hypoplastic tarsals		HP:0008109	HP:0001850|HP:0006494	
HP:0008364	Abnormality of the calcaneus				HP:0001850	
HP:0008365	Abnormality of the talus				HP:0001850	
HP:0008366	Contractures involving the joints of the feet				HP:0001760|HP:0005750	
HP:0008368	Tarsal synostosis	Synostosis involving tarsal bones|Synostosis of tarsal bones|Tarsal bone fusion|Tarsal bone synostosis|Tarsal fusion|Tarsal fusions		HP:0001851|HP:0001957|HP:0008092|HP:0100330	HP:0001850|HP:0009140|HP:0100266	
HP:0008369	Abnormal tarsal ossification	Abnormal ossification of tarsal bones			HP:0001850|HP:0010675	
HP:0008371	Abnormal metatarsal ossification	Abnormal ossification involving metatarsal bones			HP:0001832|HP:0010675	
HP:0008372	Abnormality of vitamin A metabolism				HP:0100508	
HP:0008373	Puberty and gonadal disorders			HP:0000827	HP:0000818	
HP:0008376	Nasal, dysarthic speech				HP:0001260	
HP:0008383	Slow-growing nails		Abnormal nail growth	HP:0008411	HP:0001597	
HP:0008386	Aplasia/Hypoplasia of the nails	Absent/hypoplastic nails|Nail aplasia/hypoplasia		HP:0008385	HP:0001597	
HP:0008388	Abnormality of the toenails	Abnormality of the toenail			HP:0001597	
HP:0008390	Recurrent loss of toenails and fingernails	Recurrent shedding of toenails and fingernails			HP:0001597	
HP:0008391	Dystrophic fingernails				HP:0001231|HP:0008404	
HP:0008392	Subungual hyperkeratosis				HP:0000962|HP:0009723	
HP:0008393	Congenital curved nail of fourth toe				HP:0008388	
HP:0008394	Congenital onychodystrophy				HP:0002164	
HP:0008396	Chronic monilial nail infection				HP:0001597	
HP:0008398	Hypoplastic fifth fingernail			HP:0200103	HP:0001804	
HP:0008399	Circumungual hyperkeratosis				HP:0000962|HP:0100803	
HP:0008400	Onycholysis of distal fingernails				HP:0040039	
HP:0008401	Onychogryposis of toenails			HP:0008395|HP:0008405	HP:0001805	
HP:0008402	Ridged fingernail	Longitudinally grooved fingernails	RIDGED FINGERNAILS		HP:0001231	
HP:0008404	Nail dystrophy	Dystrophic nails|Onychodystrophy		HP:0008382|HP:0008397|HP:0008408	HP:0001597	
HP:0008407	Hyperconvex thumb nails				HP:0001795	
HP:0008410	Subungual hyperkeratotic fragments				HP:0000962|HP:0009723	
HP:0008414	Lumbar kyphosis in infancy				HP:0008454	
HP:0008416	Six lumbar vertebrae				HP:0002946	
HP:0008417	Vertebral hypoplasia	Underdeveloped vertebrae		HP:0008431	HP:0008515	
HP:0008418	Squared-off platyspondyly				HP:0000926	
HP:0008419	Intervertebral disc degeneration	Degeneration of intervertebral disks|Degenerative intervertebral disk			HP:0005108	intervertebral disc degeneration
HP:0008420	Punctate vertebral calcifications				HP:0003468|HP:0010766	
HP:0008421	Tall lumbar vertebral bodies				HP:0004570	
HP:0008422	Vertebral wedging	Wedge-shaped vertebrae			HP:0003312	
HP:0008423	Spinal dysplasia				HP:0000925	
HP:0008424	Hypoplastic 5th lumbar vertebrae				HP:0008417	
HP:0008425	Cuboid-shaped thoracolumbar vertebral bodies				HP:0004634	
HP:0008428	Vertebral clefting	Vertebral clefts		HP:0000942	HP:0003312	
HP:0008430	Anterior beaking of lumbar vertebrae	Anterior tongue-like protrusion of lumbar vertebral bodies		HP:0005664	HP:0004568	
HP:0008432	Anterior wedging of L1				HP:0008422	
HP:0008433	Reversed usual vertebral column curves				HP:0000925	
HP:0008434	Hypoplastic cervical vertebrae	Cervical vertebrae hypoplasia		HP:0008415	HP:0008417|HP:0011041	
HP:0008435	Absent in utero ossification of vertebral bodies				HP:0004606	
HP:0008436	Absent/hypoplastic coccyx				HP:0008517	
HP:0008437	Bifid thoracic vertebrae				HP:0003312	
HP:0008438	Vertebral arch anomaly	Vertebral arch abnormalities			HP:0003312	
HP:0008439	Lumbar hemivertebrae				HP:0002937	
HP:0008440	C1-C2 vertebral abnormality				HP:0003319	
HP:0008441	Herniation of intervertebral nuclei	Herniated intervertebral nuclei			HP:0005108	
HP:0008442	Vertebral hyperostosis				HP:0003468|HP:0100774	
HP:0008443	Spinal deformities				HP:0000925	
HP:0008444	Posterior wedging of vertebral bodies				HP:0008422	
HP:0008445	Cervical spinal canal stenosis	Narrow cervical spinal canal			HP:0003416	
HP:0008447	Hypoplastic coccygeal vertebrae				HP:0008417	
HP:0008449	Progressive cervical vertebral spine fusion				HP:0002949	
HP:0008450	Narrow vertebral interpedicular distance	Interpedicular narrowing|Narrow interpedicular space|Narrow interpediculate distances|Narrowing of interpediculate distances		HP:0008426|HP:0008448|HP:0008474	HP:0008438	
HP:0008451	Posterior vertebral hypoplasia				HP:0008417	
HP:0008452	Wafer-thin platyspondyly				HP:0004565	
HP:0008453	Congenital kyphoscoliosis				HP:0002751	
HP:0008454	Lumbar kyphosis	Lumbar gibbus deformity		HP:0008487	HP:0100712	
HP:0008455	Dysplastic sacrum				HP:0005107	
HP:0008456	C2-C3 subluxation				HP:0003308	
HP:0008457	Caudal interpedicular narrowing	Caudal narrowing of interpedicular distances			HP:0008450	
HP:0008458	Progressive congenital scoliosis				HP:0002650	
HP:0008459	Cervical vertebral agenesis	Cervical vertebrae agenesis			HP:0011041	
HP:0008460	Hypoplastic spinal processes				HP:0008518	
HP:0008461	Cervical vertebral facet hypoplasia				HP:0011041	
HP:0008462	Cervical instability				HP:0005881	
HP:0008463	Central vertebral hypoplasia				HP:0008417	
HP:0008464	Absent spinous processes of lower thoracic and lumbar vertebrae				HP:0008516	
HP:0008465	Absent vertebrae				HP:0008515	
HP:0008467	Thoracic hemivertebrae		Midthoracic hemivertebrae	HP:0004604	HP:0002937	
HP:0008468	Abnormal sacral segmentation				HP:0008490	
HP:0008469	Cervical vertebral dysplasia				HP:0003319	
HP:0008470	Lower thoracic interpediculate narrowness	Narrowness of interpediculate distances in lower thoracic regions			HP:0008450	
HP:0008472	Prominent protruding coccyx				HP:0040016|HP:0040017	
HP:0008473	Narrow anterio-posterior vertebral body diameter	Reduced sagittal diameter of vertebrae		HP:0005732	HP:0008479	
HP:0008475	Hypoplastic sacral vertebrae				HP:0004590|HP:0008417	
HP:0008476	Irregular sclerotic endplates	irregular, dense end plate		HP:0004624	HP:0003301	
HP:0008477	Poorly ossified cervical vertebrae				HP:0100856	
HP:0008478	Scheuermann-like vertebral changes				HP:0010891	
HP:0008479	Hypoplastic vertebral bodies	Small vertebrae|Small vertebral bodies		HP:0002773	HP:0003312|HP:0008417	
HP:0008480	Cervical spondylosis				HP:0003319	
HP:0008482	Asymmetry of spinal facet joints				HP:0003312	
HP:0008483	Cervical vertebral bodies with decreased anteroposterior diameter				HP:0003319	
HP:0008484	Thoracolumbar interpediculate narrowness	Narrow thoracolumbar interpediculate distance			HP:0008450	
HP:0008486	Lumbar interpedicular narrowing	Decreasing lumbar vertebrae interpediculate distance			HP:0008457	
HP:0008488	Anterior rounding of vertebral bodies				HP:0003300	
HP:0008489	Spondylolisthesis at L5-S1	Spondylolysis and spondylolisthesis of l5		HP:0005779	HP:0003302	
HP:0008490	Sacral segmentation defect				HP:0003422|HP:0005107	
HP:0008491	Premature anterior fontanel closure				HP:0000236	
HP:0008494	Inferior lens subluxation				HP:0001132	
HP:0008496	Multiple rows of eyelashes				HP:0000499	
HP:0008497	Congenital craniofacial dysostosis				HP:0004439	
HP:0008498	No permanent dentition				HP:0000696	
HP:0008499	High-grade hypermetropia				HP:0000540	
HP:0008501	Median cleft lip and palate	Medial cleft lip and palate|Midline cleft lip/palate|Wide midline cleft lip/palate		HP:0009089	HP:0000161|HP:0009099	
HP:0008504	Moderate sensorineural hearing impairment		Moderate neural deafness		HP:0000407|HP:0012713	
HP:0008507	Static ophthalmoparesis				HP:0000597	
HP:0008509	Aged leonine appearance				HP:0007495	
HP:0008511	Central posterior corneal opacity				HP:0011493	
HP:0008513	Bilateral conductive hearing impairment	Bilateral conductive deafness|Bilateral conductive hearing loss		HP:0008536	HP:0000405	
HP:0008515	Aplasia/Hypoplasia of the vertebrae				HP:0003468|HP:0008518	
HP:0008516	Abnormality of the vertebral spinous processes				HP:0003312	
HP:0008517	Aplasia/Hypoplasia of the sacrum				HP:0005107|HP:0008518	
HP:0008518	Aplasia/Hypoplasia involving the vertebral column				HP:0000925|HP:0009122	
HP:0008519	Abnormality of the coccyx			HP:0002830	HP:0000925|HP:0002644	
HP:0008523	Posterior helix pit	Ear, posterior helical groove|Ear, posterior helical notch|Helix, posterior pit|Pits in posterior aspect of ear helices			HP:0011039	
HP:0008527	Congenital sensorineural hearing impairment	Bilateral congenital sensorineural deafness|Congenital neurosensory deafness|Congenital perceptive deafness|Congenital sensorineural deafness|Congenital sensorineural hearing loss|Hearing loss, congenital sensorineural		HP:0004455|HP:0004457|HP:0008520|HP:0008521|HP:0008540|HP:0008543|HP:0008545|HP:0008546|HP:0008556|HP:0008558|HP:0008561|HP:0008571|HP:0008603|HP:0008612|HP:0008620	HP:0000407	
HP:0008528	Long hairs growing from helix of pinna				HP:0011039	
HP:0008529	Absence of acoustic reflex	Absence of acoustic middle ear muscle reflexes|Absent middle ear reflexes		HP:0008595	HP:0040121	
HP:0008537	Cleft at the superior portion of the pinna				HP:0009902	
HP:0008541	Superiorly displaced ears				HP:0000357	
HP:0008542	Low-frequency hearing loss				HP:0000365	
HP:0008544	Abnormally folded helix				HP:0011039	
HP:0008551	Microtia	Bilateral microtia|Hypoplasia of the external ear|Hypoplastic ears|Hypoplastic pinna|Small ears|Small pinnae|Underdeveloped ears		HP:0000393|HP:0000409|HP:0008550|HP:0008618|HP:0008621	HP:0000377|HP:0008772	Microtia
HP:0008554	Cochlear malformation				HP:0000375	
HP:0008555	Absent vestibular function				HP:0001756	
HP:0008559	Hypoplastic superior helix	Underdeveloped superior helices		HP:0008627	HP:0008589	
HP:0008568	Vestibular areflexia		Vestibular ataxia	HP:0008526	HP:0007670	
HP:0008569	Microtia, second degree		Cockleshell ear|Constricted helix type IV|Ear, grade II dysplasia|Mini ear|Severe cupped ear, type III|Shell ear|Snail ear		HP:0008551	
HP:0008572	External ear malformation			HP:0008594	HP:0000356	
HP:0008573	Low-frequency sensorineural hearing impairment	Low-frequency sensorineural hearing loss			HP:0000407	
HP:0008577	Underfolded helix	Poorly folded helices			HP:0008544	
HP:0008583	Underfolded superior helices				HP:0008577	
HP:0008586	Hypoplasia of the cochlea	Hypoplastic cochlea			HP:0011395	
HP:0008587	Mild neurosensory hearing impairment	Mild neurosensory hearing loss			HP:0000407|HP:0012712	
HP:0008588	Slit-like opening of the exterior auditory meatus				HP:0000402	
HP:0008589	Hypoplastic helices				HP:0011039	
HP:0008591	Congenital conductive hearing impairment	Congenital conductive deafness|Congenital conductive hearing loss		HP:0008525	HP:0000405	
HP:0008593	Prominent antitragus	Enlarged antitragus|Hyperplastic antitragus|Hypertrophic antitragus			HP:0009896	
HP:0008596	Postlingual sensorineural hearing impairment				HP:0011474	
HP:0008598	Mild conductive hearing impairment	Conductive hearing loss, mild			HP:0000405|HP:0012712	
HP:0008605	Unilateral external ear deformity				HP:0000356	
HP:0008606	Supraauricular pit	Supraauricular sinus|Supraauricular sinuses			HP:0100277	
HP:0008607	Progressive conductive hearing impairment	Progressive conductive deafness			HP:0000405	
HP:0008608	Hypertrophic auricular cartilage				HP:0000356	
HP:0008609	Morphological abnormality of the middle ear	Middle ear malformation			HP:0000370	
HP:0008610	Infantile sensorineural hearing impairment	Infantile sensorineural hearing loss			HP:0011474	
HP:0008615	Adult onset sensorineural hearing impairment	Late sensorineural hearing loss|Sensorineural deafness, late-onset		HP:0008532|HP:0008599	HP:0000407	
HP:0008619	Bilateral sensorineural hearing impairment	Bilateral nerve deafness|Bilateral sensorineural deafness|Bilateral sensorineural hearing loss|Hearing loss, sensorineural, bilateral		HP:0008530|HP:0008539|HP:0008579|HP:0008585	HP:0000407	
HP:0008625	Severe sensorineural hearing impairment	Severe sensorineural hearing loss		HP:0008534|HP:0008574	HP:0000407|HP:0012714	
HP:0008628	Abnormality of the stapes	Stapedial abnormalities			HP:0004452	
HP:0008629	Pulsatile tinnitus				HP:0000360	
HP:0008631	Ureteral dysgenesis				HP:0000069	
HP:0008633	Absent gonadal tissue				HP:0000812	
HP:0008635	Hypertrophy of the urinary bladder	Hypertrophic urinary bladder			HP:0000014	
HP:0008636	Lobular glomerulopathy				HP:0000095	
HP:0008639	Gonadal hypoplasia				HP:0000812	
HP:0008640	Congenital macroorchidism				HP:0000053	
HP:0008643	Nephroblastomatosis				HP:0011794	
HP:0008647	Pubertal developmental failure in females				HP:0008197	
HP:0008648	Anteriorly displaced urethral meatus				HP:0100627	
HP:0008651	Uric acid urolithiasis independent of gout				HP:0000791	
HP:0008652	Autonomic erectile dysfunction	Impotence due to autonomic dysfunction			HP:0002459	
HP:0008653	Crescentic glomerulonephritis				HP:0000099	
HP:0008655	Aplasia/Hypoplasia of the fallopian tube		Absent or rudimentary fallopian tubes		HP:0011027	
HP:0008656	Incomplete male pseudohermaphroditism				HP:0000037	
HP:0008659	Multiple small medullary renal cysts		Medullary cystic disease|Medullary sponge kidney disease	HP:0005569|HP:0100956	HP:0000107|HP:0100957	
HP:0008660	Renotubular dysgenesis	Renal tubular dysgenesis			HP:0000091	
HP:0008661	Urethral stenosis				HP:0000796	
HP:0008663	Renal sarcoma				HP:0009726|HP:0100242	
HP:0008664	Urethral sphincter sclerosis				HP:0008661	
HP:0008665	Clitoral hypertrophy	Hypertrophic clitoris		HP:0008728	HP:0000056	
HP:0008666	Impaired histidine renal tubular absorption				HP:0000124	
HP:0008668	Gonadal dysgenesis, male	46,xy gonadal dysgenesis			HP:0000133	
HP:0008669	Abnormal spermatogenesis	Impaired spermatogenesis	Abnormal sperm development		HP:0000025	
HP:0008670	Partial vaginal septum				HP:0001153	
HP:0008672	Calcium oxalate nephrolithiasis	Oxalate nephrolithiasis	Calcium oxalate urolithiasis	HP:0008700|HP:0008725	HP:0004724	
HP:0008675	Enlarged polycystic ovaries				HP:0000147|HP:0100879	
HP:0008676	Congenital megaureter	Congenital megaloureter			HP:0000069	
HP:0008677	Congenital nephrotic syndrome	Congenital nephrosis			HP:0000100	
HP:0008678	Renal hypoplasia/aplasia	Renal agenesis/hypoplasia|Renal aplasia/hypoplasia		HP:0004744|HP:0008701	HP:0012210	
HP:0008682	Acute tubular necrosis	Renal tubular necrosis			HP:0000091	
HP:0008683	Enlarged labia minora				HP:0000065|HP:0012880	
HP:0008684	Aplasia/hypoplasia of the uterus				HP:0000130	
HP:0008687	Hypoplasia of the prostate	Hypoplastic prostate			HP:0008775	
HP:0008689	Bilateral cryptorchidism	Cryptorchidism, bilateral		HP:0008686	HP:0000028	
HP:0008691	Solitary bladder diverticulum				HP:0000015	
HP:0008694	Hypertrophic labia minora	Labia minora hypertrophy		HP:0008662	HP:0012880	
HP:0008695	Transient nephrotic syndrome				HP:0000100	
HP:0008696	Renal hamartoma				HP:0009726|HP:0010566	
